TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI,F48,F49,F50,F51,F52,F53,F54,F55
642,Internal,909,1528,56793,54,12.6,10.5,0,722,768,342,370,7,0,0,0,0,0.0,161.41999955016317,157.82621589561091,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
643,Internal,263,729,120486,54,14.0,15.4,0,18,19,2,0,46,0,0,0,0,0.0,53.80666651672106,6.6453143534994075,9.174237372269943,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
644,Internal,461,886,56793,54,12.6,10.5,23,71,92,14,1,51,0,0,0,0,0.0,53.80666651672106,21.597271648873072,0.0,0,0,0,0,22,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
645,Internal,490,1292,120486,54,14.0,15.4,4,387,412,59,13,57,0,0,0,0,0.0,53.80666651672106,9.96797153024911,5.242421355582824,0,0,0,0,2794,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
646,Internal,128,392,120486,54,14.0,15.4,0,3,0,0,0,34,0,0,0,0,0.0,40.893066552708,1.6613285883748519,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
647,Internal,140,255,56793,54,12.6,10.5,0,9,46,3,0,10,0,0,0,0,0.0,53.80666651672106,4.983985765124555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
648,Internal,214,592,56793,54,12.6,10.5,2,10,3,0,0,34,0,0,0,0,0.0,53.80666651672106,4.983985765124555,9.174237372269943,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
649,Internal,1134,2422,120486,54,14.0,15.4,0,387,1018,148,152,34,0,0,0,0,0.0,40.893066552708,0.0,0.0,0,0,0,0,1845,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
650,Internal,300,612,56793,54,12.6,10.5,45,763,1169,264,649,34,0,0,0,0,0.0,0.0,16.613285883748517,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
651,Internal,1097,2177,56793,54,12.6,10.5,31,472,516,242,53,24,0,0,0,0,0.0,133.44053296146822,103.0023724792408,47.18179220024542,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
652,Internal,7,14,56793,54,12.6,10.5,0,127,13,0,0,34,0,0,0,0,0.0,12.913599964013054,0.0,5.242421355582824,0,0,0,0,1492,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
653,Internal,241,588,82463,49,14.1,29.1,3,27,36,13,6,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
654,Internal,28,63,82463,49,14.1,29.1,0,2,0,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
655,Internal,132,363,82463,49,14.1,29.1,21,13,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
656,Internal,270,683,82463,49,14.1,29.1,2,51,201,0,8,13,0,0,0,0,0.0,0.0,6.6453143534994075,5.242421355582824,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
657,Internal,300,744,82463,49,14.1,29.1,419,42,33,0,0,87,0,0,0,0,0.0,0.0,6.6453143534994075,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
658,Internal,0,0,82463,49,14.1,29.1,941,0,53,0,0,86,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
659,Internal,3,3,82463,49,14.1,29.1,600,10,3,1,0,93,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
660,Internal,113,281,87681,49,21.1,12.5,1,5,0,0,29,19,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
661,Internal,129,270,87681,49,21.1,12.5,0,8,0,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
662,Internal,174,431,87681,49,21.1,12.5,0,14,0,0,4,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
663,Internal,116,259,87681,49,21.1,12.5,3,25,932,3,7,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
664,Internal,7,14,87681,49,21.1,12.5,0,4,0,0,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
665,Internal,350,853,87681,49,21.1,12.5,2,29,71,2,2,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,480,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
666,Internal,327,855,74900,49,18.2,20.1,2,38,28,0,1,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
667,Internal,145,351,74900,49,18.2,20.1,4,6,82,7,5,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
668,Internal,114,254,74900,49,18.2,20.1,2,1,2,0,15,50,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
669,Internal,134,350,74900,49,18.2,20.1,0,8,6,0,1,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
670,Internal,102,256,74900,49,18.2,20.1,2,0,10,0,10,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
671,Internal,157,380,47841,43,22.8,12.8,29,80,7,0,3,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1122,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
672,Internal,145,351,54563,42,24.1,16.3,0,0,2,0,0,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
673,Internal,161,362,54563,42,24.1,16.3,0,2,89,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
674,Internal,135,332,54563,42,24.1,16.3,10,0,1,0,5,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
675,Internal,26,61,54563,42,24.1,16.3,0,85,2,0,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1113,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
676,Internal,143,410,54563,42,24.1,16.3,22,63,220,29,10,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
677,Internal,187,424,49515,42,17.1,27.8,6,2,22,0,20,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
678,Internal,109,268,49515,42,17.1,27.8,11,6,8,18,8,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
679,Internal,149,345,49515,42,17.1,27.8,3,5,4,0,2,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
680,Internal,140,371,49515,42,17.1,27.8,21,51,305,20,26,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,980,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
681,Internal,117,283,49515,42,17.1,27.8,0,0,8,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
682,Internal,297,722,49515,42,17.1,27.8,2,7,21,0,0,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
683,Internal,131,328,47946,42,25.7,18.8,9,5,6,0,100,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,558,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
684,Internal,264,625,47946,42,25.7,18.8,319,299,813,117,167,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
685,Internal,200,556,47946,42,25.7,18.8,0,13,28,0,5,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
686,Internal,52,96,47946,42,25.7,18.8,0,97,68,76,79,15,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
687,Internal,248,549,54563,42,24.1,16.3,117,83,269,71,167,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
688,Internal,124,298,20918,33,31.4,25.1,106,19,85,3,204,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
689,Internal,179,449,20918,33,31.4,25.1,195,18,166,1,18,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,392,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
690,Internal,337,889,20918,33,31.4,25.1,157,75,55,3,6,69,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
691,Internal,358,861,20918,33,31.4,25.1,102,451,15,10,35,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
692,Internal,41,138,20918,33,31.4,25.1,7,1,10,0,0,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,594,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
693,Internal,388,925,26759,33,20.3,24.0,35,13,220,0,2,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
694,Internal,36,73,26759,33,20.3,24.0,16,1,0,0,5,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
695,Internal,133,476,26759,33,20.3,24.0,26,22,60,0,31,15,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
696,Internal,152,288,26759,33,20.3,24.0,5,9,46,6,240,9,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
697,Internal,4,10,26759,33,20.3,24.0,0,92,1,0,0,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,967,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
698,Internal,492,1338,43625,41,22.4,15.9,219,9,8,0,23,6,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
699,Internal,471,1155,43625,41,22.4,15.9,10,23,3,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
700,Internal,420,1018,43625,41,22.4,15.9,0,3,1,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
701,Internal,807,2124,43625,41,22.4,15.9,8,35,153,31,2,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
702,Internal,264,603,41535,42,23.6,12.0,60,103,77,27,57,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,494,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
703,Internal,166,405,41535,42,23.6,12.0,0,1,12,7,2,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
704,Internal,130,328,34179,42,24.7,22.3,0,111,22,13,1,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
705,Internal,202,402,34179,42,24.7,22.3,12,10,7,2,2,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
706,Internal,193,476,41535,42,23.6,12.0,0,0,0,0,0,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
707,Internal,114,288,40495,42,12.9,31.7,13,0,3,0,0,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
708,Internal,857,2194,41535,42,23.6,12.0,21,24,19,0,7,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
709,Internal,88,188,41535,42,23.6,12.0,593,82,0,0,0,96,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
710,Internal,161,414,40495,42,12.9,31.7,68,10,1,0,1,41,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
711,Internal,74,204,40495,42,12.9,31.7,315,1,6,1,0,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
712,Internal,1442,3754,34179,42,24.7,22.3,0,70,175,15,8,50,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2352,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
713,Internal,2866,7411,34179,42,24.7,22.3,6,16,1024,53,12,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
714,Internal,909,2338,34179,42,24.7,22.3,4,62,612,39,75,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,932,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
715,Internal,174,469,34179,42,24.7,22.3,32,4,0,0,5,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
716,Internal,1035,2756,91168,50,20.3,14.5,12,18,11,0,3,40,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
717,Internal,533,1433,68068,50,26.1,11.0,17,21,5,0,0,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
718,Internal,142,344,68068,50,26.1,11.0,287,82,180,72,19,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
719,Internal,279,743,68068,50,26.1,11.0,311,4,79,0,138,58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,893,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
720,Internal,1403,3824,68068,50,26.1,11.0,48,38,45,2,2,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
721,Internal,236,605,91168,50,20.3,14.5,62,494,32,7,18,75,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
722,Internal,1109,3130,91168,50,20.3,14.5,31,56,61,4,37,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
723,Internal,1094,2849,74861,49,24.3,11.4,471,98,233,22,15,56,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,923,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
724,Internal,1095,2936,91168,50,20.3,14.5,0,72,28,9,9,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,335,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
725,Internal,556,1130,75078,49,26.7,9.9,432,119,254,32,47,50,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
726,Internal,1579,3938,91168,50,20.3,14.5,408,1162,489,142,94,31,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
727,Internal,380,981,91168,50,20.3,14.5,440,205,160,36,434,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,39,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
728,Internal,76,217,75078,49,26.7,9.9,164,0,33,0,0,54,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
729,Internal,1271,3464,78918,49,32.2,11.0,16,46,28,0,9,37,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
730,Internal,1712,4527,78918,49,32.2,11.0,6,63,45,5,10,22,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
731,Internal,2631,6570,75078,49,26.7,9.9,148,42,430,136,134,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
732,Internal,945,2550,75078,49,26.7,9.9,509,78,82,0,6,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
733,Internal,479,1306,75078,49,26.7,9.9,6,142,9,0,2,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2054,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
734,Internal,412,1089,74861,49,24.3,11.4,53,7,3,0,5,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
735,Internal,1180,3084,74861,49,24.3,11.4,0,474,22,6,157,34,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
736,Internal,851,2175,74861,49,24.3,11.4,13,21,7,7,4,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
737,Internal,308,771,75078,49,26.7,9.9,81,3,100,14,78,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
738,Internal,274,665,74861,49,24.3,11.4,19,175,72,37,54,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
739,Internal,546,1508,75078,49,26.7,9.9,0,0,4,0,0,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
740,Internal,118,336,75078,49,26.7,9.9,20,326,6,0,0,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
741,Internal,950,2555,45305,45,30.6,13.3,16,101,8,16,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,923,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
742,Internal,326,822,45305,45,30.6,13.3,16,18,24,12,3,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
743,Internal,125,337,45305,45,30.6,13.3,22,3,9,0,8,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
744,Internal,202,512,45305,45,30.6,13.3,1,11,8,0,4,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
745,Internal,443,1131,63750,45,26.0,11.9,1,4,3,0,1,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
746,Internal,562,1443,59566,45,20.0,18.6,4,1,5,0,0,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
747,Internal,631,1669,63750,45,26.0,11.9,0,6,11,0,0,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
748,Internal,379,994,59566,45,20.0,18.6,2,29,5,0,0,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
749,Internal,303,836,63750,45,26.0,11.9,4,15,14,0,11,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
750,Internal,247,697,59566,45,20.0,18.6,4,3,5,0,1,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
751,Internal,138,375,59566,45,20.0,18.6,3,5,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
752,Internal,231,676,63750,45,26.0,11.9,0,2,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
753,Internal,260,660,63750,45,26.0,11.9,11,13,1,0,1,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
754,Internal,468,1066,55040,39,23.0,21.8,12,6,3,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
755,Internal,186,524,55442,39,21.4,9.7,3,3,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
756,Internal,230,735,55442,39,21.4,9.7,0,2,6,0,3,38,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
757,Internal,90,235,55442,39,21.4,9.7,0,1,1,0,8,38,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
758,Internal,656,1383,54922,39,10.5,24.7,0,30,1,0,3,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
759,Internal,527,1221,54922,39,10.5,24.7,32,2,12,9,0,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
760,Internal,30,78,55040,39,23.0,21.8,0,6,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
761,Internal,356,929,60250,47,23.9,11.9,2,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
762,Internal,469,1222,60250,47,23.9,11.9,1,0,21,1,91,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
763,Internal,552,1511,60250,47,23.9,11.9,1,13,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,46,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
764,Internal,457,1100,45625,47,20.4,14.4,18,4,5,0,14,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
765,Internal,480,1194,45625,47,20.4,14.4,20,176,8,9,3,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1773,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
766,Internal,476,1346,45625,47,20.4,14.4,117,74,5,0,3,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1427,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
767,Internal,227,567,45625,47,20.4,14.4,0,4,1,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
768,Internal,233,637,45625,47,20.4,14.4,3,93,1,5,5,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1237,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
