TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
2528,Internal,205,536,64911,47,4.6,26.4,46,7,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2529,Internal,78,233,64911,47,4.6,26.4,20,3,8,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2530,Internal,129,282,64911,47,4.6,26.4,38,40,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2531,Internal,43,132,64911,47,4.6,26.4,0,5,7,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2532,Internal,374,1110,158047,47,28.1,10.3,29,163,39,0,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2533,Internal,524,1601,158047,47,28.1,10.3,108,53,152,4,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2534,Internal,273,836,112375,47,24.2,7.5,16,22,13,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2535,Internal,224,648,167206,47,29.4,13.8,8,12,34,0,63,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2536,Internal,399,1143,167206,47,29.4,13.8,37,18,25,87,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2537,Internal,582,1708,167206,47,29.4,13.8,20,15,155,56,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2538,Internal,357,1040,112375,47,24.2,7.5,41,6,12,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2539,Internal,254,807,167206,47,29.4,13.8,24,45,32,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2540,Internal,90,277,167206,47,29.4,13.8,6,5,3,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2541,Internal,118,328,112375,47,24.2,7.5,31,13,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2542,Internal,118,241,31294,53,15.1,7.4,173,417,984,6,129,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2543,Internal,986,1853,31294,53,15.1,7.4,12,40,602,9,553,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2544,Internal,851,1735,63924,53,18.0,23.1,9,229,622,46,28,30,0,0,0,0,16,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2545,Internal,768,1670,54000,53,11.5,20.7,29,75,149,39,17,11,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2546,Internal,338,783,97991,46,17.5,24.4,6,219,28,62,40,40,0,0,0,0,0,0,0,0,0,0,0,0,2278,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2547,Internal,241,667,99625,46,20.8,23.4,0,0,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2548,Internal,150,392,102344,46,29.3,15.8,3,1,15,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2549,Internal,169,523,99625,46,20.8,23.4,0,1,21,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2550,Internal,278,593,99625,46,20.8,23.4,4,103,39,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2551,Internal,470,1154,113194,46,28.0,18.0,41,45,502,3,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2552,Internal,286,726,102344,46,29.3,15.8,1,2,8,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2553,Internal,510,1324,84375,46,18.9,22.5,112,504,537,74,38,43,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2554,Internal,106,315,102344,46,29.3,15.8,14,20,479,10,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2555,Internal,25,80,102344,46,29.3,15.8,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2556,Internal,440,1010,37686,51,26.9,3.2,3,19,195,16,0,45,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2557,Internal,693,1165,38371,51,7.1,53.1,9,74,136,73,393,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2558,Internal,392,837,44968,51,19.1,16.8,23,74,39,10,8,26,0,0,0,0,8,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2559,Internal,144,290,38371,51,7.1,53.1,0,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2560,Internal,156,346,44968,51,19.1,16.8,0,12,2,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2561,Internal,475,1060,56412,51,23.7,5.5,119,17,157,0,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2562,Internal,226,521,56412,51,23.7,5.5,0,6,70,29,68,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2563,Internal,164,292,51406,58,26.4,5.9,58,2,166,0,54,30,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2564,Internal,311,604,51875,52,27.3,3.8,57,309,1321,72,167,42,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2565,Internal,583,1708,51875,52,27.3,3.8,30,21,566,44,287,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2566,Internal,384,970,114483,52,17.3,21.6,105,72,553,32,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2567,Internal,1019,2102,70625,55,18.9,5.7,81,698,1508,100,306,43,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2568,Internal,891,1817,60921,55,23.3,19.2,7,13,146,3,99,41,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2569,Internal,2,15,60921,55,23.3,19.2,0,176,144,33,27,45,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2570,Internal,77,167,60921,55,23.3,19.2,17,100,179,23,10,52,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2571,Internal,480,1128,31129,50,21.4,2.5,18,60,242,63,318,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2572,Internal,672,1632,40983,50,18.6,2.5,0,0,7,0,3,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2573,Internal,587,1662,64932,50,20.0,4.3,10,5,4,1,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2574,Internal,392,808,34771,50,24.0,5.6,23,1,456,3,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2575,Internal,520,1256,34771,50,24.0,5.6,3,1,13,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2576,Internal,632,1766,90075,49,29.2,7.5,50,109,57,73,0,43,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2577,Internal,343,855,56875,53,26.0,8.8,165,710,276,57,453,45,0,0,0,0,4,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2578,Internal,1002,2725,76680,49,34.0,7.9,5,19,40,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2579,Internal,481,1426,44798,49,32.1,10.2,334,19,77,0,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2580,Internal,206,427,76680,49,34.0,7.9,3,129,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2581,Internal,1385,3452,109375,53,29.6,9.1,64,17,403,90,45,33,0,0,0,0,8,0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2582,Internal,712,2020,110556,53,23.6,15.1,4,66,137,78,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2583,Internal,535,893,110556,53,23.6,15.1,26,21,878,45,402,23,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
2584,Internal,264,826,90075,49,29.2,7.5,2,2,14,0,15,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2585,Internal,842,2354,90075,49,29.2,7.5,2,4,219,6,34,36,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2586,Internal,684,1743,90075,49,29.2,7.5,118,7,92,6,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2587,Internal,1016,1993,45262,58,22.4,3.3,150,187,287,31,129,28,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2588,Internal,271,743,90075,49,29.2,7.5,4,9,16,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2589,Internal,1,4,109375,53,29.6,9.1,391,0,8,0,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2590,Internal,164,496,140647,53,29.5,7.7,8,14,0,0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2591,Internal,350,1179,110556,53,23.6,15.1,15,9,9,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2592,Internal,468,1116,110556,53,23.6,15.1,7,0,32,35,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2593,Internal,921,2644,140647,53,29.5,7.7,13,7,50,8,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2594,Internal,581,1323,67414,53,26.4,8.3,26,6,50,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2595,Internal,588,1232,81094,58,17.6,22.7,510,93,336,15,64,49,0,0,0,0,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2596,Internal,295,754,84844,58,10.3,7.9,0,123,33,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2597,Internal,401,1019,84844,58,10.3,7.9,0,0,1,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2598,Internal,0,0,45262,58,22.4,3.3,82,61,35,95,304,42,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2599,Internal,0,0,65789,55,22.7,5.7,525,61,215,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2600,Internal,550,1145,65789,55,22.7,5.7,434,134,137,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2601,Internal,307,628,65789,55,22.7,5.7,0,6,7,3,0,46,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2602,Internal,482,1362,81094,58,17.6,22.7,6,7,8,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2603,Internal,272,722,84436,58,26.0,9.8,3,126,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2604,Internal,498,973,84436,58,26.0,9.8,22,21,154,4,580,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2605,Internal,401,954,65789,55,22.7,5.7,5,146,236,0,105,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2606,Internal,0,0,81094,58,17.6,22.7,114,27,462,0,113,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2607,Internal,66,73,51406,58,26.4,5.9,378,150,382,37,139,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2608,Internal,0,0,51406,58,26.4,5.9,599,121,775,39,116,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2609,Internal,0,0,51406,58,26.4,5.9,0,0,42,0,899,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2610,Internal,117,305,51406,58,26.4,5.9,27,22,667,34,325,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2611,Internal,214,443,51406,58,26.4,5.9,50,29,90,15,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2612,Internal,0,0,51406,58,26.4,5.9,255,411,269,15,96,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2613,Internal,35,136,51406,58,26.4,5.9,341,45,277,3,248,66,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2614,Internal,0,0,51406,58,26.4,5.9,53,6,469,119,432,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2615,Internal,52,123,80341,53,30.1,8.5,0,59,2,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2616,Internal,411,1097,80341,53,30.1,8.5,41,32,5,1,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2617,Internal,674,1992,83750,53,27.2,2.5,4,16,11,2,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2618,Internal,525,1443,41786,53,22.6,16.8,0,0,15,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2619,Internal,525,1397,80341,53,30.1,8.5,4,112,22,15,14,52,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2620,Internal,15,43,41786,53,22.6,16.8,4,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2621,Internal,258,653,110848,53,28.3,6.6,0,12,19,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2622,Internal,0,0,110848,53,28.3,6.6,2,1,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2623,Internal,136,323,41786,53,22.6,16.8,7,0,8,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2624,Internal,139,394,41786,53,22.6,16.8,1,46,3,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2625,Internal,318,684,66987,53,17.3,8.2,2,0,47,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2626,Internal,28,130,41786,53,22.6,16.8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2627,Internal,1581,4911,110848,53,28.3,6.6,9,23,39,0,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2628,Internal,417,1165,66042,51,23.4,10.2,12,13,11,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2629,Internal,127,299,66042,51,23.4,10.2,23,7,20,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2630,Internal,254,740,66042,51,23.4,10.2,26,151,50,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2631,Internal,108,255,80341,53,30.1,8.5,28,23,12,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2632,Internal,158,390,66042,51,23.4,10.2,12,17,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2633,Internal,135,281,66987,53,17.3,8.2,27,50,90,46,141,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2634,Internal,125,375,66987,53,17.3,8.2,5,103,28,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2635,Internal,534,1068,66987,53,17.3,8.2,24,8,103,0,0,32,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2636,Internal,390,1177,63857,44,28.6,8.1,23,18,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2637,Internal,72,172,63857,44,28.6,8.1,10,270,2,2,3,47,0,0,0,0,0,0,0,0,0,0,0,0,2143,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2638,Internal,64,220,63857,44,28.6,8.1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2639,Internal,452,1050,63857,44,28.6,8.1,134,158,333,43,84,35,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2640,Internal,430,1380,63857,44,28.6,8.1,445,4,57,0,29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2641,Internal,355,900,72132,48,21.8,13.4,2,10,3,0,3,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2642,Internal,607,2272,59750,48,26.9,6.9,9,16,21,0,10,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2643,Internal,251,624,59750,48,26.9,6.9,4,10,16,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2644,Internal,396,1106,71071,48,31.5,3.1,2,0,11,5,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2645,Internal,88,264,71071,48,31.5,3.1,0,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2646,Internal,128,538,72132,48,21.8,13.4,3,2,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2647,Internal,991,3169,71071,48,31.5,3.1,7,14,54,3,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2648,Internal,641,1756,65278,48,23.5,2.5,6,36,73,6,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2649,Internal,128,371,59750,48,26.9,6.9,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2650,Internal,43,115,41786,53,22.6,16.8,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2651,Internal,0,0,72132,48,21.8,13.4,3,134,0,7,50,18,0,0,0,0,0,0,0,0,0,0,0,0,736,0,8813,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2652,Internal,383,929,72132,48,21.8,13.4,0,4,0,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2653,Internal,319,823,100096,53,10.3,18.2,12,17,24,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2654,Internal,833,2075,86314,53,21.8,8.9,65,23,106,42,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2655,Internal,750,1932,74387,53,29.5,10.2,5,19,225,9,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2656,Internal,777,2135,63776,53,12.2,19.5,3,16,29,26,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2657,Internal,1458,3110,64223,53,21.5,9.2,1,18,14,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2658,Internal,94,267,64223,53,21.5,9.2,0,19,14,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2659,Internal,322,920,74387,53,29.5,10.2,1,20,23,5,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2660,Internal,331,1000,86314,53,21.8,8.9,2,2,14,0,8,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2661,Internal,0,0,86314,53,21.8,8.9,8,12,275,10,497,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2662,Internal,166,350,31909,52,21.9,8.5,4,2,17,36,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2663,Internal,559,1948,31909,52,21.9,8.5,231,34,152,0,21,35,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2664,Internal,67,260,31909,52,21.9,8.5,131,144,65,25,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2665,Internal,5,31,55417,52,23.3,21.7,774,348,279,106,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2666,Internal,972,2626,68875,52,23.0,5.8,0,1,122,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2667,Internal,421,1259,68875,52,23.0,5.8,2,11,92,7,170,16,0,0,0,0,16,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2668,Internal,258,547,55417,52,23.3,21.7,0,5,5,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2669,Internal,175,449,63776,53,12.2,19.5,0,1,89,0,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2670,Internal,482,1261,55417,52,23.3,21.7,1265,281,448,82,61,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2671,Internal,642,1527,62614,51,35.7,5.9,5,107,3,0,9,42,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
